4039 88234
1962 2414 0.005464
1962 2418 0.008547
1962 2423 0.006061
1962 2428 0.005236
1962 2430 0.006849
1962 2433 0.006803
1962 2446 0.006211
1962 2460 0.005917
1962 2462 0.010417
1962 2464 0.004950
1962 2467 0.007692
1962 2468 0.005650
1962 2469 0.007407
1962 2477 0.008850
1962 2482 0.006250
1962 2484 0.007937
1962 2485 0.007299
1962 2492 0.005618
1962 2495 0.006897
1962 2500 0.005525
1962 2504 0.006623
1962 2506 0.008065
1962 2507 0.004975
1962 2520 0.006061
1962 2521 0.007092
1962 2526 0.005236
1962 2532 0.009434
1962 2536 0.015873
1962 2539 0.007143
1962 2542 0.005102
1962 2543 0.003401
1962 2546 0.006944
1962 2549 0.006211
1962 2550 0.006173
1962 2551 0.006329
1962 2553 0.005780
1962 2554 0.010753
1962 2556 0.007634
1962 2559 0.006061
1962 2560 0.004975
1962 2561 0.006452
1962 2563 0.009091
1962 2564 0.005319
1962 2573 0.006579
1962 2578 0.006098
1962 2579 0.008621
1962 2586 0.005348
1962 2590 0.005076
1962 2593 0.005405
1962 2600 0.005495
1962 2601 0.005263
1962 2602 0.005051
1962 2604 0.005102
1962 2606 0.013333
1962 2607 0.005128
1962 2611 0.004831
1962 2613 0.032258
1962 2615 0.005405
1962 2619 0.006098
1962 2624 0.005319
1962 2625 0.005376
1962 2630 0.005780
1962 2638 0.006024
1962 2646 0.007407
1962 2654 0.006623
1962 2655 0.005952
1963 1912 0.001325
1963 1917 0.005263
1963 1918 0.006211
1963 1929 0.006623
1963 1943 0.005208
1963 1971 0.005682
1963 1993 0.004926
1963 2020 0.006329
1963 2033 0.005780
1963 2056 0.008696
1963 2059 0.005181
1963 2060 0.009434
1963 2063 0.007092
1963 2064 0.005376
1963 2069 0.005952
1963 2073 0.005128
1963 2074 0.006173
1963 2077 0.007937
1963 2088 0.005051
1963 2093 0.005650
1963 2098 0.008547
1963 2108 0.006098
1963 2109 0.007407
1963 2118 0.005319
1963 2121 0.006329
1963 2122 0.006849
1963 2123 0.004926
1963 2124 0.005917
1963 2131 0.005051
1963 2139 0.005618
1963 2140 0.005848
1963 2142 0.004525
1963 2154 0.006250
1963 2172 0.005181
1963 2190 0.005952
1963 2201 0.005263
1963 2218 0.004878
1963 2233 0.004505
1963 2237 0.008065
1963 2240 0.004975
1963 2244 0.005000
1963 2253 0.006369
1963 2275 0.005405
1963 2278 0.005747
1963 2290 0.005435
1963 2306 0.008850
1963 2307 0.007092
1963 2308 0.006410
1963 2309 0.005025
1963 2323 0.005464
1963 2324 0.005076
1963 2326 0.005556
1963 2331 0.005263
1963 2339 0.005495
1963 2340 0.005051
1963 2354 0.005650
1963 2369 0.005076
1963 2393 0.031250
1963 2395 0.005587
1963 2409 0.005618
1963 2410 0.004831
1963 2428 0.005236
1963 2446 0.006211
1963 2460 0.005917
1963 2462 0.010417
1963 2464 0.004950
1963 2468 0.005650
1963 2485 0.007299
1963 2495 0.006897
1963 2500 0.005525
1963 2506 0.008065
1963 2507 0.004975
1963 2542 0.005102
1963 2553 0.005780
1963 2560 0.004975
1963 2564 0.005319
1963 2573 0.006579
1963 2578 0.006098
1963 2586 0.005348
1963 2590 0.005076
1963 2601 0.005263
1963 2604 0.005102
1963 2607 0.005128
1963 2638 0.006024
1963 2646 0.007407
1963 2655 0.005952
1964 1912 0.001325
1964 1923 0.017857
1964 1926 0.007463
1964 1941 0.004484
1964 1944 0.034483
1964 1960 0.023256
1964 1965 0.050000
1964 1974 0.142857
1964 1977 0.111111
1964 2007 0.005848
1964 2023 0.040000
1964 2031 0.018868
1964 2035 0.033333
1964 2036 0.047619
1964 2038 0.008130
1964 2042 0.010417
1964 2047 0.004878
1964 2066 0.111111
1964 2081 0.005814
1964 2085 0.033333
1964 2091 0.029412
1964 2117 0.007042
1964 2126 0.018519
1964 2127 0.008929
1964 2133 0.006289
1964 2138 0.007246
1964 2141 0.041667
1964 2145 0.023256
1964 2149 0.007812
1964 2162 0.066667
1964 2174 0.008333
1964 2176 0.008547
1964 2185 0.058824
1964 2186 0.055556
1964 2189 0.008850
1964 2197 0.045455
1964 2209 0.027778
1964 2211 0.018519
1964 2214 0.037037
1964 2219 0.200000
1964 2226 0.019608
1964 2228 0.031250
1964 2232 0.014085
1964 2236 0.027027
1964 2242 0.025000
1964 2256 0.142857
1964 2265 0.090909
1964 2268 0.007692
1964 2279 0.007752
1964 2282 0.006494
1964 2288 0.047619
1964 2289 0.006250
1964 2291 0.058824
1964 2292 0.007042
1964 2296 0.029412
1964 2302 0.008130
1964 2310 0.043478
1964 2313 0.011765
1964 2317 0.027778
1964 2318 0.027027
1964 2322 0.021739
1964 2325 0.012658
1964 2335 0.029412
1964 2342 0.035714
1964 2345 0.019231
1964 2361 0.022222
1964 2362 0.040000
1964 2366 0.027778
1964 2367 0.020000
1964 2371 0.027778
1964 2384 0.005319
1964 2398 0.009259
1964 2406 0.027778
1964 2416 0.027027
1964 2419 0.009174
1964 2425 0.027778
1964 2440 0.029412
1964 2448 0.030303
1964 2453 0.071429
1964 2488 0.025641
1964 2498 0.010638
1964 2505 0.200000
1964 2514 0.111111
1964 2517 0.166667
1964 2525 0.028571
1964 2540 0.032258
1964 2557 0.032258
1964 2566 0.038462
1964 2589 0.012658
1964 2608 0.010101
1964 2610 0.019608
1964 2612 0.035714
1964 2618 0.043478
1964 2637 0.028571
1964 2642 0.007874
1964 2651 0.142857
1965 1912 0.001325
1965 1964 0.010417
1965 1975 0.027778
1965 2049 0.027027
1965 2114 0.066667
1965 2126 0.018519
1965 2133 0.006289
1965 2166 0.111111
1965 2176 0.008547
1965 2231 0.027778
1965 2286 0.041667
1965 2289 0.006250
1965 2313 0.011765
1965 2322 0.021739
1965 2325 0.012658
1965 2335 0.029412
1965 2361 0.022222
1965 2474 0.038462
1965 2557 0.032258
1965 2656 0.062500
1966 1912 0.001325
1966 1917 0.005263
1966 1925 0.008000
1966 1929 0.006623
1966 1938 0.005291
1966 1942 0.025641
1966 1943 0.005208
1966 1946 0.005236
1966 1962 0.005348
1966 1971 0.005682
1966 1983 0.005025
1966 1984 0.005618
1966 1985 0.004464
1966 1986 0.006536
1966 1989 0.011494
1966 1993 0.004926
1966 1997 0.007407
1966 2005 0.006452
1966 2020 0.006329
1966 2030 0.005348
1966 2033 0.005780
1966 2037 0.005780
1966 2040 0.006579
1966 2043 0.005747
1966 2044 0.040000
1966 2045 0.005682
1966 2058 0.013158
1966 2059 0.005181
1966 2060 0.009434
1966 2062 0.013158
1966 2063 0.007092
1966 2064 0.005376
1966 2069 0.005952
1966 2073 0.005128
1966 2074 0.006173
1966 2078 0.004902
1966 2083 0.006803
1966 2084 0.007092
1966 2088 0.005051
1966 2090 0.005291
1966 2093 0.005650
1966 2095 0.006494
1966 2103 0.005435
1966 2104 0.005525
1966 2108 0.006098
1966 2109 0.007407
1966 2112 0.006250
1966 2115 0.007353
1966 2118 0.005319
1966 2121 0.006329
1966 2123 0.004926
1966 2124 0.005917
1966 2131 0.005051
1966 2139 0.005618
1966 2140 0.005848
1966 2142 0.004525
1966 2150 0.005208
1966 2154 0.006250
1966 2164 0.010870
1966 2165 0.007812
1966 2172 0.005181
1966 2184 0.005376
1966 2190 0.005952
1966 2201 0.005263
1966 2206 0.004762
1966 2210 0.010204
1966 2212 0.007143
1966 2218 0.004878
1966 2220 0.005128
1966 2229 0.004831
1966 2233 0.004505
1966 2240 0.004975
1966 2244 0.005000
1966 2253 0.006369
1966 2257 0.006452
1966 2261 0.007752
1966 2266 0.004274
1966 2271 0.005556
1966 2275 0.005405
1966 2276 0.006494
1966 2278 0.005747
1966 2290 0.005435
1966 2299 0.006452
1966 2306 0.008850
1966 2307 0.007092
1966 2308 0.006410
1966 2309 0.005025
1966 2323 0.005464
1966 2324 0.005076
1966 2326 0.005556
1966 2331 0.005263
1966 2339 0.005495
1966 2340 0.005051
1966 2347 0.003436
1966 2348 0.006623
1966 2352 0.005952
1966 2353 0.011628
1966 2354 0.005650
1966 2356 0.005814
1966 2359 0.006803
1966 2363 0.005988
1966 2369 0.005076
1966 2370 0.006329
1966 2374 0.005952
1966 2376 0.005587
1966 2381 0.005682
1966 2386 0.007194
1966 2387 0.020000
1966 2404 0.005882
1966 2409 0.005618
1966 2410 0.004831
1966 2414 0.005464
1966 2423 0.006061
1966 2427 0.040000
1966 2428 0.005236
1966 2429 0.011628
1966 2433 0.006803
1966 2446 0.006211
1966 2449 0.021739
1966 2454 0.062500
1966 2462 0.010417
1966 2464 0.004950
1966 2467 0.007692
1966 2468 0.005650
1966 2469 0.007407
1966 2476 0.027778
1966 2478 0.010753
1966 2484 0.007937
1966 2492 0.005618
1966 2499 0.010753
1966 2500 0.005525
1966 2504 0.006623
1966 2506 0.008065
1966 2507 0.004975
1966 2520 0.006061
1966 2521 0.007092
1966 2526 0.005236
1966 2536 0.015873
1966 2542 0.005102
1966 2549 0.006211
1966 2550 0.006173
1966 2551 0.006329
1966 2552 0.008929
1966 2553 0.005780
1966 2559 0.006061
1966 2560 0.004975
1966 2561 0.006452
1966 2563 0.009091
1966 2564 0.005319
1966 2573 0.006579
1966 2575 0.007092
1966 2576 0.022222
1966 2578 0.006098
1966 2579 0.008621
1966 2581 0.041667
1966 2586 0.005348
1966 2590 0.005076
1966 2593 0.005405
1966 2600 0.005495
1966 2601 0.005263
1966 2602 0.005051
1966 2604 0.005102
1966 2607 0.005128
1966 2611 0.004831
1966 2615 0.005405
1966 2619 0.006098
1966 2624 0.005319
1966 2625 0.005376
1966 2630 0.005780
1966 2631 0.008621
1966 2654 0.006623
1966 2655 0.005952
1968 1912 0.001325
1968 1919 0.018182
1968 1921 0.025000
1968 1931 0.025641
1968 1951 0.015625
1968 1954 0.010753
1968 1957 0.025641
1968 1973 0.015385
1968 1976 0.025641
1968 1980 0.017544
1968 1995 0.015873
1968 1999 0.029412
1968 2001 0.016667
1968 2006 0.019231
1968 2009 0.022222
1968 2018 0.018182
1968 2022 0.020000
1968 2024 0.018868
1968 2143 0.009804
1968 2159 0.020833
1968 2171 0.015152
1968 2202 0.020408
1968 2365 0.018182
1968 2378 0.020000
1968 2389 0.035714
1968 2447 0.020408
1968 2459 0.021739
1968 2472 0.012987
1968 2585 0.025000
1968 2620 0.018182
1968 2633 0.024390
1968 2640 0.017857
1968 2657 0.019231
1968 2658 0.027778
1968 2659 0.017241
1969 1912 0.001325
1969 2087 0.006410
1969 2302 0.008130
1969 2385 0.017544
1970 1912 0.001325
1970 1916 0.012658
1970 1926 0.007463
1970 1947 0.008333
1970 1952 0.058824
1970 1959 0.008333
1970 1981 0.018182
1970 2002 0.011765
1970 2003 0.020833
1970 2054 0.006135
1970 2062 0.013158
1970 2072 0.007752
1970 2075 0.020833
1970 2081 0.005814
1970 2087 0.006410
1970 2110 0.023256
1970 2111 0.005435
1970 2125 0.008264
1970 2132 0.010638
1970 2134 0.011765
1970 2151 0.011628
1970 2153 0.007194
1970 2155 0.024390
1970 2161 0.012195
1970 2163 0.032258
1970 2176 0.008547
1970 2183 0.007463
1970 2199 0.005714
1970 2221 0.024390
1970 2222 0.021739
1970 2226 0.019608
1970 2243 0.016949
1970 2247 0.008197
1970 2267 0.012048
1970 2274 0.028571
1970 2282 0.006494
1970 2283 0.006211
1970 2318 0.027027
1970 2325 0.012658
1970 2327 0.008000
1970 2328 0.006024
1970 2333 0.006250
1970 2344 0.008264
1970 2368 0.012658
1970 2377 0.010638
1970 2384 0.005319
1970 2389 0.035714
1970 2390 0.020408
1970 2396 0.014493
1970 2399 0.012987
1970 2415 0.024390
1970 2419 0.009174
1970 2434 0.010989
1970 2438 0.014706
1970 2452 0.100000
1970 2461 0.008065
1970 2471 0.007576
1970 2479 0.021739
1970 2493 0.166667
1970 2501 0.013158
1970 2509 0.007463
1970 2511 0.007143
1970 2525 0.028571
1970 2531 0.043478
1970 2537 0.010526
1970 2555 0.007407
1970 2592 0.008000
1970 2598 0.006098
1970 2603 0.014706
1970 2605 0.058824
1970 2608 0.010101
1970 2652 0.020408
1971 1912 0.001325
1971 1918 0.006211
1971 1925 0.008000
1971 1929 0.006623
1971 1938 0.005291
1971 1941 0.004484
1971 1943 0.005208
1971 1946 0.005236
1971 1962 0.005348
1971 1963 0.011628
1971 1966 0.005814
1971 1979 0.005682
1971 1983 0.005025
1971 1984 0.005618
1971 1985 0.004464
1971 1993 0.004926
1971 1997 0.007407
1971 2005 0.006452
1971 2020 0.006329
1971 2021 0.032258
1971 2030 0.005348
1971 2033 0.005780
1971 2037 0.005780
1971 2040 0.006579
1971 2043 0.005747
1971 2045 0.005682
1971 2056 0.008696
1971 2059 0.005181
1971 2064 0.005376
1971 2073 0.005128
1971 2074 0.006173
1971 2078 0.004902
1971 2086 0.007353
1971 2088 0.005051
1971 2090 0.005291
1971 2093 0.005650
1971 2095 0.006494
1971 2098 0.008547
1971 2103 0.005435
1971 2104 0.005525
1971 2108 0.006098
1971 2109 0.007407
1971 2112 0.006250
1971 2115 0.007353
1971 2118 0.005319
1971 2121 0.006329
1971 2123 0.004926
1971 2124 0.005917
1971 2131 0.005051
1971 2139 0.005618
1971 2140 0.005848
1971 2142 0.004525
1971 2150 0.005208
1971 2154 0.006250
1971 2164 0.010870
1971 2165 0.007812
1971 2172 0.005181
1971 2179 0.010638
1971 2184 0.005376
1971 2188 0.005155
1971 2190 0.005952
1971 2200 0.005780
1971 2201 0.005263
1971 2206 0.004762
1971 2212 0.007143
1971 2216 0.007519
1971 2218 0.004878
1971 2220 0.005128
1971 2229 0.004831
1971 2233 0.004505
1971 2237 0.008065
1971 2240 0.004975
1971 2244 0.005000
1971 2253 0.006369
1971 2257 0.006452
1971 2261 0.007752
1971 2266 0.004274
1971 2271 0.005556
1971 2275 0.005405
1971 2276 0.006494
1971 2278 0.005747
1971 2287 0.014706
1971 2290 0.005435
1971 2299 0.006452
1971 2306 0.008850
1971 2307 0.007092
1971 2308 0.006410
1971 2309 0.005025
1971 2323 0.005464
1971 2324 0.005076
1971 2326 0.005556
1971 2329 0.008065
1971 2331 0.005263
1971 2339 0.005495
1971 2340 0.005051
1971 2347 0.003436
1971 2348 0.006623
1971 2352 0.005952
1971 2354 0.005650
1971 2356 0.005814
1971 2359 0.006803
1971 2363 0.005988
1971 2369 0.005076
1971 2374 0.005952
1971 2376 0.005587
1971 2381 0.005682
1971 2386 0.007194
1971 2395 0.005587
1971 2404 0.005882
1971 2407 0.011236
1971 2408 0.006536
1971 2409 0.005618
1971 2410 0.004831
1971 2414 0.005464
1971 2423 0.006061
1971 2427 0.040000
1971 2428 0.005236
1971 2429 0.011628
1971 2430 0.006849
1971 2433 0.006803
1971 2460 0.005917
1971 2462 0.010417
1971 2464 0.004950
1971 2468 0.005650
1971 2469 0.007407
1971 2482 0.006250
1971 2484 0.007937
1971 2485 0.007299
1971 2489 0.009259
1971 2492 0.005618
1971 2499 0.010753
1971 2500 0.005525
1971 2504 0.006623
1971 2506 0.008065
1971 2507 0.004975
1971 2520 0.006061
1971 2521 0.007092
1971 2526 0.005236
1971 2532 0.009434
1971 2536 0.015873
1971 2542 0.005102
1971 2543 0.003401
1971 2546 0.006944
1971 2549 0.006211
1971 2550 0.006173
1971 2552 0.008929
1971 2554 0.010753
1971 2556 0.007634
1971 2559 0.006061
1971 2560 0.004975
1971 2561 0.006452
1971 2563 0.009091
1971 2564 0.005319
1971 2573 0.006579
1971 2575 0.007092
1971 2578 0.006098
1971 2579 0.008621
1971 2586 0.005348
1971 2590 0.005076
1971 2591 0.010417
1971 2593 0.005405
1971 2600 0.005495
1971 2601 0.005263
1971 2604 0.005102
1971 2606 0.013333
1971 2607 0.005128
1971 2611 0.004831
1971 2615 0.005405
1971 2619 0.006098
1971 2623 0.007692
1971 2624 0.005319
1971 2625 0.005376
1971 2630 0.005780
1971 2646 0.007407
1971 2654 0.006623
1971 2655 0.005952
1974 1912 0.001325
1974 1964 0.010417
1974 2214 0.037037
1974 2368 0.012658
1974 2453 0.071429
1974 2505 0.200000
1974 2651 0.142857
1975 1912 0.001325
1975 1930 0.076923
1975 1936 0.045455
1975 1960 0.023256
1975 1965 0.050000
1975 1990 0.050000
1975 2035 0.033333
1975 2047 0.004878
1975 2049 0.027027
1975 2114 0.066667
1975 2119 0.066667
1975 2126 0.018519
1975 2156 0.037037
1975 2158 0.100000
1975 2173 0.033333
1975 2175 0.125000
1975 2193 0.071429
1975 2197 0.045455
1975 2228 0.031250
1975 2236 0.027027
1975 2248 0.055556
1975 2286 0.041667
1975 2313 0.011765
1975 2314 0.052632
1975 2322 0.021739
1975 2335 0.029412
1975 2360 0.083333
1975 2361 0.022222
1975 2368 0.012658
1975 2397 0.028571
1975 2403 0.058824
1975 2411 0.031250
1975 2474 0.038462
1975 2488 0.025641
1975 2503 0.062500
1975 2534 0.055556
1977 1912 0.001325
1977 1964 0.010417
1977 2036 0.047619
1977 2211 0.018519
1977 2214 0.037037
1977 2256 0.142857
1977 2265 0.090909
1977 2291 0.058824
1977 2566 0.038462
1978 1912 0.001325
1978 1936 0.045455
1978 1990 0.050000
1978 2047 0.004878
1978 2049 0.027027
1978 2173 0.033333
1978 2248 0.055556
1978 2286 0.041667
1978 2314 0.052632
1978 2397 0.028571
1978 2403 0.058824
1978 2474 0.038462
1978 2497 0.040000
1978 2503 0.062500
1978 2534 0.055556
1979 1912 0.001325
1979 1917 0.005263
1979 1918 0.006211
1979 1925 0.008000
1979 1929 0.006623
1979 1938 0.005291
1979 1941 0.004484
1979 1943 0.005208
1979 1946 0.005236
1979 1953 0.008130
1979 1962 0.005348
1979 1971 0.005682
1979 1983 0.005025
1979 1984 0.005618
1979 1985 0.004464
1979 1986 0.006536
1979 1989 0.011494
1979 1993 0.004926
1979 1997 0.007407
1979 2005 0.006452
1979 2020 0.006329
1979 2021 0.032258
1979 2030 0.005348
1979 2037 0.005780
1979 2040 0.006579
1979 2043 0.005747
1979 2045 0.005682
1979 2046 0.008130
1979 2055 0.013699
1979 2058 0.013158
1979 2059 0.005181
1979 2060 0.009434
1979 2063 0.007092
1979 2064 0.005376
1979 2069 0.005952
1979 2073 0.005128
1979 2074 0.006173
1979 2078 0.004902
1979 2084 0.007092
1979 2086 0.007353
1979 2088 0.005051
1979 2090 0.005291
1979 2093 0.005650
1979 2095 0.006494
1979 2098 0.008547
1979 2104 0.005525
1979 2112 0.006250
1979 2115 0.007353
1979 2118 0.005319
1979 2121 0.006329
1979 2122 0.006849
1979 2123 0.004926
1979 2124 0.005917
1979 2131 0.005051
1979 2136 0.013514
1979 2139 0.005618
1979 2140 0.005848
1979 2142 0.004525
1979 2150 0.005208
1979 2164 0.010870
1979 2165 0.007812
1979 2179 0.010638
1979 2184 0.005376
1979 2188 0.005155
1979 2190 0.005952
1979 2200 0.005780
1979 2201 0.005263
1979 2206 0.004762
1979 2210 0.010204
1979 2212 0.007143
1979 2213 0.009709
1979 2216 0.007519
1979 2218 0.004878
1979 2220 0.005128
1979 2229 0.004831
1979 2233 0.004505
1979 2240 0.004975
1979 2253 0.006369
1979 2257 0.006452
1979 2258 0.020408
1979 2261 0.007752
1979 2266 0.004274
1979 2271 0.005556
1979 2275 0.005405
1979 2276 0.006494
1979 2278 0.005747
1979 2290 0.005435
1979 2299 0.006452
1979 2300 0.008197
1979 2308 0.006410
1979 2309 0.005025
1979 2323 0.005464
1979 2324 0.005076
1979 2326 0.005556
1979 2329 0.008065
1979 2331 0.005263
1979 2339 0.005495
1979 2340 0.005051
1979 2347 0.003436
1979 2352 0.005952
1979 2353 0.011628
1979 2356 0.005814
1979 2359 0.006803
1979 2363 0.005988
1979 2369 0.005076
1979 2370 0.006329
1979 2374 0.005952
1979 2376 0.005587
1979 2381 0.005682
1979 2386 0.007194
1979 2391 0.013889
1979 2392 0.010870
1979 2395 0.005587
1979 2404 0.005882
1979 2407 0.011236
1979 2408 0.006536
1979 2409 0.005618
1979 2410 0.004831
1979 2414 0.005464
1979 2418 0.008547
1979 2423 0.006061
1979 2428 0.005236
1979 2433 0.006803
1979 2460 0.005917
1979 2462 0.010417
1979 2464 0.004950
1979 2467 0.007692
1979 2469 0.007407
1979 2477 0.008850
1979 2482 0.006250
1979 2484 0.007937
1979 2489 0.009259
1979 2492 0.005618
1979 2495 0.006897
1979 2500 0.005525
1979 2504 0.006623
1979 2506 0.008065
1979 2507 0.004975
1979 2520 0.006061
1979 2521 0.007092
1979 2526 0.005236
1979 2539 0.007143
1979 2542 0.005102
1979 2543 0.003401
1979 2546 0.006944
1979 2549 0.006211
1979 2550 0.006173
1979 2551 0.006329
1979 2552 0.008929
1979 2553 0.005780
1979 2554 0.010753
1979 2556 0.007634
1979 2559 0.006061
1979 2560 0.004975
1979 2563 0.009091
1979 2564 0.005319
1979 2573 0.006579
1979 2575 0.007092
1979 2576 0.022222
1979 2578 0.006098
1979 2586 0.005348
1979 2590 0.005076
1979 2593 0.005405
1979 2600 0.005495
1979 2602 0.005051
1979 2604 0.005102
1979 2607 0.005128
1979 2611 0.004831
1979 2615 0.005405
1979 2619 0.006098
1979 2624 0.005319
1979 2625 0.005376
1979 2631 0.008621
1979 2638 0.006024
1979 2654 0.006623
1979 2655 0.005952
1980 1912 0.001325
1980 1914 0.021277
1980 1919 0.018182
1980 1921 0.025000
1980 1927 0.018182
1980 1931 0.025641
1980 1935 0.020000
1980 1950 0.083333
1980 1951 0.015625
1980 1957 0.025641
1980 1958 0.029412
1980 1968 0.028571
1980 1973 0.015385
1980 1991 0.020408
1980 1995 0.015873
1980 1998 0.018519
1980 1999 0.029412
1980 2001 0.016667
1980 2006 0.019231
1980 2009 0.022222
1980 2011 0.025000
1980 2012 0.066667
1980 2014 0.100000
1980 2018 0.018182
1980 2022 0.020000
1980 2024 0.018868
1980 2025 0.033333
1980 2027 0.022727
1980 2050 0.043478
1980 2061 0.020833
1980 2097 0.026316
1980 2116 0.015385
1980 2143 0.009804
1980 2159 0.020833
1980 2171 0.015152
1980 2202 0.020408
1980 2284 0.017857
1980 2297 0.026316
1980 2337 0.028571
1980 2346 0.027778
1980 2364 0.015385
1980 2365 0.018182
1980 2378 0.020000
1980 2435 0.037037
1980 2538 0.017857
1980 2583 0.021739
1980 2585 0.025000
1980 2620 0.018182
1980 2626 0.029412
1980 2633 0.024390
1980 2636 0.026316
1980 2640 0.017857
1980 2645 0.018519
1980 2647 0.020833
1980 2648 0.020833
1980 2657 0.019231
1980 2659 0.017241
1981 1912 0.001325
1981 1939 0.012658
1981 1947 0.008333
1981 1959 0.008333
1981 1970 0.013889
1981 2003 0.020833
1981 2007 0.005848
1981 2026 0.010417
1981 2029 0.029412
1981 2053 0.008696
1981 2054 0.006135
1981 2062 0.013158
1981 2071 0.008130
1981 2072 0.007752
1981 2075 0.020833
1981 2081 0.005814
1981 2101 0.014085
1981 2110 0.023256
1981 2111 0.005435
1981 2132 0.010638
1981 2161 0.012195
1981 2199 0.005714
1981 2221 0.024390
1981 2222 0.021739
1981 2235 0.014286
1981 2243 0.016949
1981 2264 0.013333
1981 2274 0.028571
1981 2280 0.016949
1981 2282 0.006494
1981 2294 0.008197
1981 2304 0.015152
1981 2327 0.008000
1981 2328 0.006024
1981 2333 0.006250
1981 2336 0.006667
1981 2344 0.008264
1981 2384 0.005319
1981 2390 0.020408
1981 2394 0.010526
1981 2396 0.014493
1981 2399 0.012987
1981 2434 0.010989
1981 2438 0.014706
1981 2451 0.009174
1981 2458 0.010101
1981 2479 0.021739
1981 2501 0.013158
1981 2509 0.007463
1981 2511 0.007143
1981 2537 0.010526
1981 2592 0.008000
1981 2603 0.014706
1981 2617 0.008772
1981 2652 0.020408
1982 1912 0.001325
1982 1988 0.041667
1982 2085 0.033333
1982 2092 0.023256
1982 2134 0.011765
1982 2142 0.004525
1982 2222 0.021739
1982 2235 0.014286
1982 2262 0.071429
1982 2280 0.016949
1982 2327 0.008000
1982 2345 0.019231
1982 2349 0.055556
1982 2443 0.043478
1982 2512 0.009524
1982 2513 0.066667
1982 2522 0.071429
1982 2560 0.004975
1982 2594 0.010638
1983 1912 0.001325
1983 1917 0.005263
1983 1918 0.006211
1983 1925 0.008000
1983 1929 0.006623
1983 1938 0.005291
1983 1942 0.025641
1983 1943 0.005208
1983 1946 0.005236
1983 1953 0.008130
1983 1962 0.005348
1983 1966 0.005814
1983 1971 0.005682
1983 1979 0.005682
1983 1984 0.005618
1983 1985 0.004464
1983 1986 0.006536
1983 1989 0.011494
1983 1993 0.004926
1983 2005 0.006452
1983 2020 0.006329
1983 2030 0.005348
1983 2033 0.005780
1983 2037 0.005780
1983 2040 0.006579
1983 2043 0.005747
1983 2044 0.040000
1983 2045 0.005682
1983 2046 0.008130
1983 2055 0.013699
1983 2058 0.013158
1983 2059 0.005181
1983 2063 0.007092
1983 2064 0.005376
1983 2069 0.005952
1983 2073 0.005128
1983 2074 0.006173
1983 2077 0.007937
1983 2078 0.004902
1983 2083 0.006803
1983 2084 0.007092
1983 2086 0.007353
1983 2088 0.005051
1983 2090 0.005291
1983 2092 0.023256
1983 2093 0.005650
1983 2095 0.006494
1983 2103 0.005435
1983 2104 0.005525
1983 2108 0.006098
1983 2109 0.007407
1983 2112 0.006250
1983 2118 0.005319
1983 2121 0.006329
1983 2122 0.006849
1983 2123 0.004926
1983 2124 0.005917
1983 2131 0.005051
1983 2139 0.005618
1983 2140 0.005848
1983 2142 0.004525
1983 2147 0.024390
1983 2150 0.005208
1983 2154 0.006250
1983 2172 0.005181
1983 2179 0.010638
1983 2184 0.005376
1983 2188 0.005155
1983 2189 0.008850
1983 2190 0.005952
1983 2200 0.005780
1983 2201 0.005263
1983 2206 0.004762
1983 2210 0.010204
1983 2212 0.007143
1983 2213 0.009709
1983 2218 0.004878
1983 2220 0.005128
1983 2229 0.004831
1983 2233 0.004505
1983 2237 0.008065
1983 2240 0.004975
1983 2244 0.005000
1983 2253 0.006369
1983 2257 0.006452
1983 2261 0.007752
1983 2266 0.004274
1983 2271 0.005556
1983 2275 0.005405
1983 2276 0.006494
1983 2278 0.005747
1983 2288 0.047619
1983 2290 0.005435
1983 2299 0.006452
1983 2300 0.008197
1983 2303 0.034483
1983 2306 0.008850
1983 2307 0.007092
1983 2308 0.006410
1983 2309 0.005025
1983 2323 0.005464
1983 2324 0.005076
1983 2326 0.005556
1983 2329 0.008065
1983 2331 0.005263
1983 2334 0.007194
1983 2339 0.005495
1983 2340 0.005051
1983 2347 0.003436
1983 2348 0.006623
1983 2352 0.005952
1983 2354 0.005650
1983 2356 0.005814
1983 2359 0.006803
1983 2363 0.005988
1983 2369 0.005076
1983 2370 0.006329
1983 2374 0.005952
1983 2376 0.005587
1983 2381 0.005682
1983 2386 0.007194
1983 2387 0.020000
1983 2391 0.013889
1983 2395 0.005587
1983 2404 0.005882
1983 2408 0.006536
1983 2409 0.005618
1983 2410 0.004831
1983 2414 0.005464
1983 2423 0.006061
1983 2427 0.040000
1983 2428 0.005236
1983 2429 0.011628
1983 2430 0.006849
1983 2433 0.006803
1983 2446 0.006211
1983 2454 0.062500
1983 2460 0.005917
1983 2464 0.004950
1983 2467 0.007692
1983 2468 0.005650
1983 2469 0.007407
1983 2476 0.027778
1983 2477 0.008850
1983 2478 0.010753
1983 2482 0.006250
1983 2484 0.007937
1983 2489 0.009259
1983 2492 0.005618
1983 2495 0.006897
1983 2499 0.010753
1983 2504 0.006623
1983 2506 0.008065
1983 2507 0.004975
1983 2512 0.009524
1983 2520 0.006061
1983 2521 0.007092
1983 2526 0.005236
1983 2532 0.009434
1983 2539 0.007143
1983 2542 0.005102
1983 2543 0.003401
1983 2546 0.006944
1983 2549 0.006211
1983 2550 0.006173
1983 2551 0.006329
1983 2552 0.008929
1983 2553 0.005780
1983 2559 0.006061
1983 2560 0.004975
1983 2561 0.006452
